//==========================================================================================================================================
//Item	Item	Item	Durab	Is	Is	Item	Exc	Is	Socket	Socket	Socket	Socket	Socket	Drop	MinMob	MaxMob	Drop
//Type	Index	Level	ility	Luck	Skill	Option	Option	Ancient	1	2	3	4	5	Map	Level	Level	Rate
//==========================================================================================================================================
12	7	0	0	0	0	0	0	0	255	255	255	255	255	-1	46	140	10	//Orb of Twisting Slash
12	8	0	0	0	0	0	0	0	255	255	255	255	255	-1	7	140	10	//Orb of Healing
12	9	0	0	0	0	0	0	0	255	255	255	255	255	-1	12	140	10	//Orb of Greater Defense
12	10	0	0	0	0	0	0	0	255	255	255	255	255	-1	17	140	10	//Orb of Greater Damage
12	11	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 1
12	11	1	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 2
12	11	2	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 3
12	11	3	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 4
12	11	4	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 5
12	11	5	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 6
12	11	6	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Orb of Summon 7
12	12	0	0	0	0	0	0	0	255	255	255	255	255	-1	77	140	10	//Orb of Rageful Blow
12	13	0	0	0	0	0	0	0	255	255	255	255	255	-1	19	140	10	//Orb of Impale
12	14	0	0	0	0	0	0	0	255	255	255	255	255	-1	59	140	10	//Orb of Greater Fortitude
12	15	0	0	0	0	0	0	0	255	255	255	255	255	-1	11	140	10	//Jewel of Chaos
12	16	0	0	0	0	0	0	0	255	255	255	255	255	-1	59	140	10	//Orb of Fire Slash
12	17	0	0	0	0	0	0	0	255	255	255	255	255	-1	63	140	10	//Orb of Penetration
12	18	0	0	0	0	0	0	0	255	255	255	255	255	-1	80	140	10	//Orb of Ice Arrow
12	19	0	0	0	0	0	0	0	255	255	255	255	255	-1	71	140	10	//Orb of Death Stab
12	21	0	0	0	0	0	0	0	255	255	255	255	255	-1	73	140	10	//Scroll of Fire Burst
12	22	0	0	0	0	0	0	0	255	255	255	255	255	-1	97	140	10	//Scroll of Summon
12	23	0	0	0	0	0	0	0	255	255	255	255	255	-1	81	140	10	//Scroll of Critical Damage
12	24	0	0	0	0	0	0	0	255	255	255	255	255	-1	91	140	10	//Scroll of Electric Spark
12	35	0	0	0	0	0	0	0	255	255	255	255	255	-1	101	140	10	//Scroll of Fire Scream
12	44	0	0	0	0	0	0	0	255	255	255	255	255	-1	99	140	10	//Crystal of Destruction
12	45	0	0	0	0	0	0	0	255	255	255	255	255	-1	99	140	10	//Crystal of Multi-Shot
12	46	0	0	0	0	0	0	0	255	255	255	255	255	-1	99	140	10	//Crystal of Recovery
12	47	0	0	0	0	0	0	0	255	255	255	255	255	-1	99	140	10	//Crystal of Flame Strike
12	48	0	0	0	0	0	0	0	255	255	255	255	255	-1	99	140	10	//Scroll of Chaotic Diseier
12	70	0	0	0	0	0	0	0	255	255	255	255	255	-1	101	140	10	//Sphere (Mono)
12	71	0	0	0	0	0	0	0	255	255	255	255	255	-1	121	140	10	//Sphere (Di)
12	72	0	0	0	0	0	0	0	255	255	255	255	255	-1	131	140	10	//Sphere (Tri)
12	73	0	0	0	0	0	0	0	255	255	255	255	255	-1	131	140	10	//Sphare (Tetra)
12	74	0	0	0	0	0	0	0	255	255	255	255	255	-1	131	140	10	//Sphere (Penta)
13	0	0	0	0	0	0	0	0	255	255	255	255	255	-1	23	140	10	//Guardian Angel
13	1	0	0	0	0	0	0	0	255	255	255	255	255	-1	28	140	10	//Satan
13	2	0	0	0	0	0	0	0	255	255	255	255	255	-1	25	140	10	//Horn of Uniria
13	14	0	0	0	0	0	0	0	255	255	255	255	255	10	77	140	10	//Lochs Feather
13	14	1	0	0	0	0	0	0	255	255	255	255	255	10	77	140	10	//Crest of Monarch
13	16	1	0	0	0	0	0	0	255	255	255	255	255	-1	1	31	10	//Scroll of Archangel +1
13	16	2	0	0	0	0	0	0	255	255	255	255	255	-1	32	44	10	//Scroll of Archangel +2
13	16	3	0	0	0	0	0	0	255	255	255	255	255	-1	45	56	10	//Scroll of Archangel +3
13	16	4	0	0	0	0	0	0	255	255	255	255	255	-1	57	67	10	//Scroll of Archangel +4
13	16	5	0	0	0	0	0	0	255	255	255	255	255	-1	68	75	10	//Scroll of Archangel +5
13	16	6	0	0	0	0	0	0	255	255	255	255	255	-1	76	83	10	//Scroll of Archangel +6
13	16	7	0	0	0	0	0	0	255	255	255	255	255	-1	84	99	10	//Scroll of Archangel +7
13	16	8	0	0	0	0	0	0	255	255	255	255	255	-1	100	140	10	//Scroll of Archangel +8
13	17	1	0	0	0	0	0	0	255	255	255	255	255	-1	1	31	10	//Blood Bone +1
13	17	2	0	0	0	0	0	0	255	255	255	255	255	-1	32	44	10	//Blood Bone +2
13	17	3	0	0	0	0	0	0	255	255	255	255	255	-1	45	56	10	//Blood Bone +3
13	17	4	0	0	0	0	0	0	255	255	255	255	255	-1	57	67	10	//Blood Bone +4
13	17	5	0	0	0	0	0	0	255	255	255	255	255	-1	68	75	10	//Blood Bone +5
13	17	6	0	0	0	0	0	0	255	255	255	255	255	-1	76	83	10	//Blood Bone +6
13	17	7	0	0	0	0	0	0	255	255	255	255	255	-1	84	99	10	//Blood Bone +7
13	17	8	0	0	0	0	0	0	255	255	255	255	255	-1	100	140	10	//Blood Bone +8
13	31	0	0	0	0	0	0	0	255	255	255	255	255	-1	80	90	10	//Dark Horse Spirit
13	31	1	0	0	0	0	0	0	255	255	255	255	255	-1	70	80	10	//Dark Raven Spirit
13	32	0	1	0	0	0	0	0	255	255	255	255	255	34	1	140	10	//Splinter of Armor
13	33	0	1	0	0	0	0	0	255	255	255	255	255	34	1	140	10	//Bless of Guardian
13	34	0	1	0	0	0	0	0	255	255	255	255	255	34	1	140	10	//Claw of Beast
13	38	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Moon Stone Ring
13	39	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Elite Transformation Ring
13	49	1	0	0	0	0	0	0	255	255	255	255	255	-1	32	44	10	//Old Scroll +1
13	49	2	0	0	0	0	0	0	255	255	255	255	255	-1	45	56	10	//Old Scroll +2
13	49	3	0	0	0	0	0	0	255	255	255	255	255	-1	57	67	10	//Old Scroll +3
13	49	4	0	0	0	0	0	0	255	255	255	255	255	-1	68	75	10	//Old Scroll +4
13	49	5	0	0	0	0	0	0	255	255	255	255	255	-1	76	83	10	//Old Scroll +5
13	49	6	0	0	0	0	0	0	255	255	255	255	255	-1	84	99	10	//Old Scroll +6
13	50	1	0	0	0	0	0	0	255	255	255	255	255	-1	32	44	10	//Illusion Sorcerer Convenant +1
13	50	2	0	0	0	0	0	0	255	255	255	255	255	-1	45	56	10	//Illusion Sorcerer Convenant +2
13	50	3	0	0	0	0	0	0	255	255	255	255	255	-1	57	67	10	//Illusion Sorcerer Convenant +3
13	50	4	0	0	0	0	0	0	255	255	255	255	255	-1	68	75	10	//Illusion Sorcerer Convenant +4
13	50	5	0	0	0	0	0	0	255	255	255	255	255	-1	76	83	10	//Illusion Sorcerer Convenant +5
13	50	6	0	0	0	0	0	0	255	255	255	255	255	-1	84	99	10	//Illusion Sorcerer Convenant +6
13	52	0	0	0	0	0	0	0	255	255	255	255	255	-1	80	140	10	//Condor Flame
13	64	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Demon
13	65	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Spirit of Guardian
13	67	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Rudolf
13	76	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Panda Ring Transformation
13	80	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Pet Panda
13	122	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Skeleton Transformation Ring
13	123	0	255	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Pet Skeleton
14	0	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	20	1000	//Apple
14	1	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	10	10	//Small Healing Potion
14	2	0	1	0	0	0	0	0	255	255	255	255	255	-1	11	20	10	//Healing Potion
14	3	0	1	0	0	0	0	0	255	255	255	255	255	-1	21	40	10	//Large Healing Potion
14	4	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	10	10	//Small Mana Potion
14	5	0	1	0	0	0	0	0	255	255	255	255	255	-1	11	20	10	//Mana Potion
14	6	0	1	0	0	0	0	0	255	255	255	255	255	-1	21	40	10	//Large Mana Potion
14	8	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Antidote
14	9	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Alcohol
14	10	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Town Portal Scroll
14	13	0	0	0	0	0	0	0	255	255	255	255	255	-1	24	140	10	//Jewel of Bless
14	14	0	0	0	0	0	0	0	255	255	255	255	255	-1	29	140	10	//Jewel of Soul
14	16	0	0	0	0	0	0	0	255	255	255	255	255	-1	71	140	10	//Jewel of Life
14	17	1	0	0	0	0	0	0	255	255	255	255	255	-1	1	31	10	//Devil Eye +1
14	17	2	0	0	0	0	0	0	255	255	255	255	255	-1	32	44	10	//Devil Eye +2
14	17	3	0	0	0	0	0	0	255	255	255	255	255	-1	45	56	10	//Devil Eye +3
14	17	4	0	0	0	0	0	0	255	255	255	255	255	-1	57	67	10	//Devil Eye +4
14	17	5	0	0	0	0	0	0	255	255	255	255	255	-1	68	75	10	//Devil Eye +5
14	17	6	0	0	0	0	0	0	255	255	255	255	255	-1	76	83	10	//Devil Eye +6
14	17	7	0	0	0	0	0	0	255	255	255	255	255	-1	84	140	10	//Devil Eye +7
14	18	1	0	0	0	0	0	0	255	255	255	255	255	-1	1	31	10	//Devil Key +1
14	18	2	0	0	0	0	0	0	255	255	255	255	255	-1	32	44	10	//Devil Key +2
14	18	3	0	0	0	0	0	0	255	255	255	255	255	-1	45	56	10	//Devil Key +3
14	18	4	0	0	0	0	0	0	255	255	255	255	255	-1	57	67	10	//Devil Key +4
14	18	5	0	0	0	0	0	0	255	255	255	255	255	-1	68	75	10	//Devil Key +5
14	18	6	0	0	0	0	0	0	255	255	255	255	255	-1	76	83	10	//Devil Key +6
14	18	7	0	0	0	0	0	0	255	255	255	255	255	-1	84	140	10	//Devil Key +7
14	20	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Remedy of Love
14	21	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Rena
14	21	3	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Sign of Lord
14	22	0	0	0	0	0	0	0	255	255	255	255	255	-1	77	140	10	//Jewel of Creation
14	29	1	1	0	0	0	0	0	255	255	255	255	255	-1	25	46	10	//Symbol of Kundun +1
14	29	2	1	0	0	0	0	0	255	255	255	255	255	-1	47	65	10	//Symbol of Kundun +2
14	29	3	1	0	0	0	0	0	255	255	255	255	255	-1	66	77	10	//Symbol of Kundun +3
14	29	4	1	0	0	0	0	0	255	255	255	255	255	-1	78	83	10	//Symbol of Kundun +4
14	29	5	1	0	0	0	0	0	255	255	255	255	255	-1	84	91	10	//Symbol of Kundun +5
14	29	6	1	0	0	0	0	0	255	255	255	255	255	-1	92	113	10	//Symbol of Kundun +6
14	29	7	1	0	0	0	0	0	255	255	255	255	255	-1	114	140	10	//Symbol of Kundun +7
14	31	0	0	0	0	0	0	0	255	255	255	255	255	31	1	140	3	//Jewel of Guardian
14	35	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Small SD Potion
14	36	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//SD Potion
14	37	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Large SD Potion
14	38	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Small Rejuvenation Potion
14	39	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Rejuvenation Potion
14	40	0	1	0	0	0	0	0	255	255	255	255	255	-1	1	140	10	//Large Rejuvenation Potion
14	41	0	0	0	0	0	0	0	255	255	255	255	255	37	1	140	10	//Gemstone
14	41	0	0	0	0	0	0	0	255	255	255	255	255	38	1	140	10	//Gemstone
14	41	0	0	0	0	0	0	0	255	255	255	255	255	39	1	140	10	//Gemstone
14	101	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	100	//Suspicious Scrap of Paper
14	110	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	100	//Sign of Dimensions
14	112	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Silver Key
14	113	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Gold Key
14	121	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Sealed Golden Box
14	122	0	0	0	0	0	0	0	255	255	255	255	255	-1	1	140	1	//Sealed Silver Box
15	0	0	0	0	0	0	0	0	255	255	255	255	255	-1	30	40	10	//Scroll of Poison
15	1	0	0	0	0	0	0	0	255	255	255	255	255	-1	21	31	10	//Scroll of Meteorite
15	2	0	0	0	0	0	0	0	255	255	255	255	255	-1	13	23	10	//Scroll of Lightning
15	3	0	0	0	0	0	0	0	255	255	255	255	255	-1	5	15	10	//Scroll of Fireball
15	4	0	0	0	0	0	0	0	255	255	255	255	255	-1	35	45	10	//Scroll of Flame
15	5	0	0	0	0	0	0	0	255	255	255	255	255	-1	17	27	10	//Scroll of Teleport
15	6	0	0	0	0	0	0	0	255	255	255	255	255	-1	25	35	10	//Scroll of Ice
15	7	0	0	0	0	0	0	0	255	255	255	255	255	-1	40	50	10	//Scroll of Twister
15	8	0	0	0	0	0	0	0	255	255	255	255	255	-1	50	60	10	//Scroll of Evil Spirit
15	9	0	0	0	0	0	0	0	255	255	255	255	255	-1	60	70	10	//Scroll of Hellfire
15	10	0	0	0	0	0	0	0	255	255	255	255	255	-1	9	19	10	//Scroll of Power Wave
15	11	0	0	0	0	0	0	0	255	255	255	255	255	-1	74	84	10	//Scroll of Aqua Beam
15	12	0	0	0	0	0	0	0	255	255	255	255	255	-1	80	90	10	//Scroll of CometFall
15	13	0	0	0	0	0	0	0	255	255	255	255	255	-1	88	98	10	//Scroll of Inferno
15	15	0	0	0	0	0	0	0	255	255	255	255	255	-1	77	87	10	//Scroll of Mana Shield
15	16	0	0	0	0	0	0	0	255	255	255	255	255	-1	96	106	10	//Scroll of Decay
15	17	0	0	0	0	0	0	0	255	255	255	255	255	-1	93	103	10	//Scroll of Ice Storm
15	19	0	0	0	0	0	0	0	255	255	255	255	255	-1	75	85	10	//Chain Lightning Parchment
15	20	0	0	0	0	0	0	0	255	255	255	255	255	-1	35	45	10	//Drain Life Parchment
15	21	0	0	0	0	0	0	0	255	255	255	255	255	-1	93	103	10	//Lightning Shock Parchment
15	22	0	0	0	0	0	0	0	255	255	255	255	255	-1	80	90	10	//Damage Reflection Parchment
15	24	0	0	0	0	0	0	0	255	255	255	255	255	-1	40	50	10	//Sleep Parchment
15	28	0	0	0	0	0	0	0	255	255	255	255	255	-1	100	110	10	//Scroll of Wizardry Enhance
15	29	0	0	0	0	0	0	0	255	255	255	255	255	-1	100	110	10	//Scroll of Gigantic Storm
15	30	0	0	0	0	0	0	0	255	255	255	255	255	-1	80	90	10	//Chain Driver Parchment
15	31	0	0	0	0	0	0	0	255	255	255	255	255	-1	100	110	10	//Dark Side Parchment
15	32	0	0	0	0	0	0	0	255	255	255	255	255	-1	90	100	10	//Dragon Lore Parchment
15	33	0	0	0	0	0	0	0	255	255	255	255	255	-1	100	110	10	//Dragon Slayer Parchment
15	34	0	0	0	0	0	0	0	255	255	255	255	255	-1	100	110	10	//Red Armor Ignore Parchment
15	35	0	0	0	0	0	0	0	255	255	255	255	255	-1	90	100	10	//Fitness Parchment
15	36	0	0	0	0	0	0	0	255	255	255	255	255	-1	70	80	10	//Defense Rate Parchment
