//========================================================================//
// # Information: Liam the Barmaid.					# //
//========================================================================//

//============================================================================================================
//Item	Item	Item	Item	Is	Is	Is	Is	Is	Socket	Socket	Socket	Socket	Socket
//Type	Index	Level	Dur	Skill	Luck	Option	Exc	Ancinet	1	2	3	4	5
//============================================================================================================
14	9	0	0	0	0	0	0	0	255	255	255	255	255	//Alcohol
14	9	1	0	0	0	0	0	0	255	255	255	255	255	//Olive of Love
14	10	0	0	0	0	0	0	0	255	255	255	255	255	//Town Portal Scroll
13	16	1	0	0	0	0	0	0	255	255	255	255	255	//Scroll of Archangel
13	16	2	0	0	0	0	0	0	255	255	255	255	255	//Scroll of Archangel
13	17	1	0	0	0	0	0	0	255	255	255	255	255	//Blood Bone
13	17	2	0	0	0	0	0	0	255	255	255	255	255	//Blood Bone
14	17	1	0	0	0	0	0	0	255	255	255	255	255	//Devil Eye
14	17	2	0	0	0	0	0	0	255	255	255	255	255	//Devil Eye
14	18	1	0	0	0	0	0	0	255	255	255	255	255	//Devil Key
14	18	2	0	0	0	0	0	0	255	255	255	255	255	//Devil Key
13	29	0	0	0	0	0	0	0	255	255	255	255	255	//Armor of Guardman
end
