//========================================================================//
// # Information: Porter Mercenary.					# //
//========================================================================//

//============================================================================================================
//Item	Item	Item	Item	Is	Is	Is	Is	Is	Socket	Socket	Socket	Socket	Socket
//Type	Index	Level	Dur	Skill	Luck	Option	Exc	Ancinet	1	2	3	4	5
//============================================================================================================
0	1	3	255	0	1	1	0	0	255	255	255	255	255	//Short Sword
1	0	3	255	0	1	1	0	0	255	255	255	255	255	//Small Axe
1	1	3	255	0	1	1	0	0	255	255	255	255	255	//Hand Axes
1	3	3	255	1	1	1	0	0	255	255	255	255	255	//Tomahawk
2	0	3	255	0	1	1	0	0	255	255	255	255	255	//Mace
2	1	3	255	1	1	1	0	0	255	255	255	255	255	//Morning Star
2	2	3	255	0	1	1	0	0	255	255	255	255	255	//Flail
2	3	3	255	1	1	1	0	0	255	255	255	255	255	//Great Hammer
0	0	3	255	0	1	1	0	0	255	255	255	255	255	//Kriss
end
