//========================================================================//
// # Information: Reina Haberdasher.					# //
//========================================================================//

//============================================================================================================
//Item	Item	Item	Item	Is	Is	Is	Is	Is	Socket	Socket	Socket	Socket	Socket
//Type	Index	Level	Dur	Skill	Luck	Option	Exc	Ancinet	1	2	3	4	5
//============================================================================================================
7	5	3	255	0	1	1	0	0	255	255	255	255	255	//Leather Helm
7	6	3	255	0	1	1	0	0	255	255	255	255	255	//Scale Helm
7	8	3	255	0	1	1	0	0	255	255	255	255	255	//Brass Helm
7	9	3	255	0	1	1	0	0	255	255	255	255	255	//Plate Helm
8	5	3	255	0	1	1	0	0	255	255	255	255	255	//Leather Armor
8	6	3	255	0	1	1	0	0	255	255	255	255	255	//Scale Armor
8	8	3	255	0	1	1	0	0	255	255	255	255	255	//Brass Armor
8	9	3	255	0	1	1	0	0	255	255	255	255	255	//Plate Armor
9	6	3	255	0	1	1	0	0	255	255	255	255	255	//Scale Pants
9	8	3	255	0	1	1	0	0	255	255	255	255	255	//Brass Pants
9	9	3	255	0	1	1	0	0	255	255	255	255	255	//Plate Pants
9	5	3	255	0	1	1	0	0	255	255	255	255	255	//Leather Pants
11	6	3	255	0	1	1	0	0	255	255	255	255	255	//Scale Boots
11	8	3	255	0	1	1	0	0	255	255	255	255	255	//Brass Boots
11	9	3	255	0	1	1	0	0	255	255	255	255	255	//Plate Boots
11	5	3	255	0	1	1	0	0	255	255	255	255	255	//Leather Boots
15	36	0	0	0	0	0	0	0	255	255	255	255	255	//Defense Rate Parchment
end
