//========================================================================//
// # Information: Wandering Merchant.					# //
//========================================================================//

//============================================================================================================
//Item	Item	Item	Item	Is	Is	Is	Is	Is	Socket	Socket	Socket	Socket	Socket
//Type	Index	Level	Dur	Skill	Luck	Option	Exc	Ancinet	1	2	3	4	5
//============================================================================================================
7	5	3	0	0	1	1	0	0	255	255	255	255	255	//Leather Helm
8	5	3	0	0	1	1	0	0	255	255	255	255	255	//Leather Armor
9	5	3	0	0	1	1	0	0	255	255	255	255	255	//Leather Pants
10	5	3	0	0	1	1	0	0	255	255	255	255	255	//Leather Gloves
11	5	3	0	0	1	1	0	0	255	255	255	255	255	//Leather Boots
7	0	3	0	0	1	1	0	0	255	255	255	255	255	//Bronze Helm
8	0	3	0	0	1	1	0	0	255	255	255	255	255	//Bronze Armor
9	0	3	0	0	1	1	0	0	255	255	255	255	255	//Bronze Pants
10	0	3	0	0	1	1	0	0	255	255	255	255	255	//Bronze Gloves
11	0	3	0	0	1	1	0	0	255	255	255	255	255	//Bronze Boots
7	6	3	0	0	1	1	0	0	255	255	255	255	255	//Scale Helm
8	6	3	0	0	1	1	0	0	255	255	255	255	255	//Scale Armor
9	6	3	0	0	1	1	0	0	255	255	255	255	255	//Scale Pants
10	6	3	0	0	1	1	0	0	255	255	255	255	255	//Scale Gloves
11	6	3	0	0	1	1	0	0	255	255	255	255	255	//Scale Boots
7	8	3	0	0	1	1	0	0	255	255	255	255	255	//Brass Helm
8	8	3	0	0	1	1	0	0	255	255	255	255	255	//Brass Armor
9	8	3	0	0	1	1	0	0	255	255	255	255	255	//Brass Pants
10	8	3	0	0	1	1	0	0	255	255	255	255	255	//Brass Gloves
11	8	3	0	0	1	1	0	0	255	255	255	255	255	//Brass Boots
7	9	3	0	0	1	1	0	0	255	255	255	255	255	//Plate Helm
8	9	3	0	0	1	1	0	0	255	255	255	255	255	//Plate Armor
9	9	3	0	0	1	1	0	0	255	255	255	255	255	//Plate Pants
10	9	3	0	0	1	1	0	0	255	255	255	255	255	//Plate Gloves
11	9	3	0	0	1	1	0	0	255	255	255	255	255	//Plate Boots
end
